id,overlapping,under_carbon,over_carbon,isolated
optimized_MOF_net-ptr_node1-N74_node2-orgN18_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-qtz-x_node1-N15_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-gie_node1-N57_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-xfu_node1-N85_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-vbr_node1-N61_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukj_node1-N18_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snz_node1-N12_edge1-E2,TRUE,TRUE,FALSE,FALSE
optimized_MOF_net-lcv-a_node1-N73_edge1-E5,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-smm_node1-N16_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sma_node1-N70_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-rho_node1-N4_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gar_node1-N10_node2-N43_edge1-E1,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-vby_node1-N20_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-mer_node1-N55_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjc_node1-N59_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-qtz-x_node1-N13_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-iac_node1-N18_node2-N81_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umd_node1-N18_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smm_node1-N53_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukg_node1-N41_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ech_node1-N9_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wkf_node1-N44_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-kag_node1-N49_edge1-E9,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smi_node1-N38_edge1-E4,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smm_node1-N14_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-csq_node1-N77_node2-orgN18_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smm_node1-N45_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umh_node1-N24_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zff_node1-N85_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smk_node1-N61_edge1-E4,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wme_node1-N81_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uol_node1-N78_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dag_node1-N61_node2-orgN3_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wld_node1-N86_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wmi_node1-N69_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zfu_node1-N86_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pcu_node1-N43_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ptr_node1-N78_node2-orgN1_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sod_node1-N18_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-bcs_node1-N12_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-snz_node1-N16_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umm_node1-N18_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pto_node1-N83_node2-orgN19_edge1-E1,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-tzs_node1-N29_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dft_node1-N55_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-csq_node1-N76_node2-orgN13_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wna_node1-N12_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N58_node2-orgN22_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N58_node2-orgN17_edge1-E13,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-anh_node1-N81_node2-orgN2_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-upc_node1-N41_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-vda_node1-N81_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ure_node1-N73_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ptr_node1-N78_node2-orgN19_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wkf_node1-N38_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjz_node1-N85_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N83_node2-N43_edge1-E8,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-unm_node1-N4_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-npo_node1-N10_edge1-E3,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-npo_node1-N18_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ofo_node1-N83_edge1-E10,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-flu-e_node1-N38_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snp_node1-N16_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umz_node1-N29_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unf_node1-N73_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uoi_node1-N10_edge1-E14,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-lcy-e_node1-N48_edge1-E1,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-gsi_node1-N55_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-vmx_node1-N77_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukh_node1-N42_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unp_node1-N18_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eci_node1-N9_edge1-E4,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-eea_node1-N33_node2-orgN22_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dag_node1-N52_node2-orgN14_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uol_node1-N74_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wgl_node1-N0_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-snp_node1-N14_edge1-E1,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ukb_node1-N18_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N20_node2-orgN17_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sol_node1-N38_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uoj_node1-N42_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N42_node2-orgN23_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-bcu-i_node1-N85_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-mdf_node1-N29_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N47_node2-orgN3_edge1-E13,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-uon_node1-N29_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N70_node2-orgN17_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-unc_node1-N73_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N58_node2-orgN23_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N53_node2-orgN5_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ukj_node1-N54_edge1-E3,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-gar_node1-N79_node2-N70_edge1-E15,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-skb_node1-N0_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umn_node1-N18_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-qtz-x_node1-N43_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N30_node2-orgN17_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fnj_node1-N86_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-tsi_node1-N76_edge1-E9,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ptr_node1-N78_node2-orgN19_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pto_node1-N83_node2-orgN15_edge1-none,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-ctn_node1-N73_node2-orgN9_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N43_node2-orgN5_edge1-E13,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-qtz-e_node1-N30_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unp_node1-N18_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-xfe_node1-N59_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjh_node1-N79_edge1-E8,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-upc_node1-N57_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umf_node1-N24_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ptr_node1-N78_node2-orgN1_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wfa_node1-N73_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uon_node1-N57_edge1-E4,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fst_node1-N86_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N42_node2-orgN5_edge1-E13,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-can_node1-N55_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjd_node1-N69_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snk_node1-N46_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pem_node1-N55_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-lta_node1-N4_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sxa_node1-N49_edge1-E7,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-gar_node1-N18_node2-N21_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-tfs_node1-N33_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unp_node1-N10_edge1-E5,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-snz_node1-N14_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uow_node1-N55_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-can_node1-N78_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukh_node1-N73_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umq_node1-N74_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wkf_node1-N46_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sod_node1-N78_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sxc_node1-N53_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N17_node2-orgN26_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wlm_node1-N0_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-uoj_node1-N73_edge1-E6,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-rac_node1-N4_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-som_node1-N15_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N20_node2-orgN17_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wfa_node1-N24_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N47_node2-orgN2_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-nia_node1-N12_node2-N52_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zfq_node1-N0_edge1-E3,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sml_node1-N13_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pcu_node1-N21_edge1-E4,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukn_node1-N74_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-why_node1-N52_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-upa_node1-N18_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-whw_node1-N6_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-zfa_node1-N0_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ukd_node1-N55_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zfu_node1-N0_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-uou_node1-N55_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wkj_node1-N81_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-kfi_node1-N18_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-vma_node1-N86_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uox_node1-N73_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smm_node1-N14_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ecs_node1-N76_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-dag_node1-N52_node2-orgN14_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N17_node2-orgN22_edge1-E1,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-uoc_node1-N42_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukf_node1-N4_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-vba_node1-N41_edge1-E13,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-qtz-a_node1-N10_edge1-E7,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-wjf_node1-N79_edge1-E14,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-anh_node1-N14_node2-orgN5_edge1-E13,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-loh_node1-N0_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-yfa_node1-N0_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wme_node1-N70_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-whc_node1-N61_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fcu_node1-N3_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fcu_node1-N7_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-afi_node1-N74_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-lvt_node1-N41_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-rob_node1-N47_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ecv_node1-N22_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-anh_node1-N69_node2-orgN17_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sxe_node1-N61_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-acs-g_node1-N66_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gis_node1-N73_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umh_node1-N54_edge1-E15,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ptr_node1-N42_node2-orgN15_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-lcs_node1-N79_edge1-E8,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-smc_node1-N39_edge1-E10,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-anh_node1-N30_node2-orgN26_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umf_node1-N24_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wno_node1-N67_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-anh_node1-N20_node2-orgN22_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-snz_node1-N48_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ukb_node1-N4_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N70_node2-orgN26_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-smb_node1-N61_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sml_node1-N15_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zfi_node1-N0_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-wkj_node1-N39_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-eea_node1-N58_node2-orgN23_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sog_node1-N86_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjc_node1-N59_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sma_node1-N33_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-bsn_node1-N81_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukb_node1-N10_edge1-E1,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ctn_node1-N10_node2-orgN23_edge1-E15,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-uol_node1-N41_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-gar_node1-N74_node2-N53_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-whk_node1-N6_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-eea_node1-N21_node2-orgN17_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sow_node1-N41_edge1-E8,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N55_node2-orgN26_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gis_node1-N79_edge1-E5,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-upd_node1-N54_edge1-E14,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-umx_node1-N73_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N16_node2-orgN3_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-vby_node1-N58_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N16_node2-orgN8_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukv_node1-N55_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wmy_node1-N61_edge1-E5,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjd_node1-N81_edge1-E6,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unh_node1-N41_edge1-E0,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-vbm_node1-N53_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N16_node2-orgN9_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N79_node2-orgN5_edge1-E3,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-umg_node1-N24_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-csq_node1-N76_node2-orgN15_edge1-E5,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-eea_node1-N21_node2-orgN26_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umh_node1-N54_edge1-none,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-sml_node1-N17_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fst_node1-N0_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-xbj_node1-N0_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-anh_node1-N69_node2-orgN22_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-pts-e_node1-N86_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unj_node1-N55_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wnd_node1-N53_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjh_node1-N18_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-umk_node1-N42_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uoy_node1-N29_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-lcy_node1-N38_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unj_node1-N4_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gar_node1-N55_node2-N12_edge1-E1,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-anh_node1-N16_node2-orgN5_edge1-E1,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-fna_node1-N86_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uot_node1-N74_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-noz_node1-N85_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unb_node1-N55_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-zff_node1-N86_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-crs_node1-N14_edge1-E2,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-smt_node1-N81_edge1-E0,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-qdl_node1-N54_edge1-E0,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ptr_node1-N42_node2-orgN19_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-unf_node1-N4_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N79_node2-orgN14_edge1-E13,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ptr_node1-N29_node2-orgN10_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukg_node1-N54_edge1-none,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-csq_node1-N76_node2-orgN19_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-smc_node1-N43_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sml_node1-N49_edge1-E4,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-uoi_node1-N10_edge1-E2,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-eea_node1-N43_node2-orgN5_edge1-E15,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-unf_node1-N79_edge1-E7,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ptr_node1-N55_node2-orgN1_edge1-E8,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-gis_node1-N55_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-fnl_node1-N86_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-rac_node1-N10_edge1-E6,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-cbo_node1-N55_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukd_node1-N73_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wld_node1-N86_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sml_node1-N43_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ibd_node1-N42_node2-N38_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukd_node1-N74_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-mer_node1-N73_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-xfu_node1-N0_edge1-E10,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-umy_node1-N79_edge1-E0,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-vby_node1-N52_edge1-E10,TRUE,FALSE,FALSE,FALSE
optimized_MOF_net-wjh_node1-N10_edge1-E7,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-ctn_node1-N79_node2-orgN3_edge1-E0,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-ptr_node1-N79_node2-orgN20_edge1-E5,FALSE,TRUE,FALSE,TRUE
optimized_MOF_net-unp_node1-N18_edge1-E1,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ato_node1-N73_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-sml_node1-N16_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-wjd_node1-N70_edge1-E7,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ulj_node1-N41_edge1-E14,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-msp_node1-N73_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-noy_node1-N0_edge1-E7,FALSE,TRUE,FALSE,FALSE
optimized_MOF_net-sod-g_node1-N66_edge1-E14,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-uni_node1-N18_edge1-E15,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snk_node1-N14_edge1-E3,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ctn_node1-N79_node2-orgN9_edge1-E5,FALSE,FALSE,FALSE,TRUE
optimized_MOF_net-npo_node1-N4_edge1-E2,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-tfs_node1-N33_edge1-E10,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-ukc_node1-N74_edge1-none,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-snk_node1-N70_edge1-E13,FALSE,FALSE,FALSE,FALSE
optimized_MOF_net-anh_node1-N14_node2-orgN26_edge1-E1,FALSE,TRUE,FALSE,FALSE
